IDLigne,Date,IDCommande,Produit,Categorie,Quantite,Prix,Montant,Region,Client
b0a53313f05c1fb7b57eba8c55f35035-L1,2018-05-14 17:17:44,b0a53313f05c1fb7b57eba8c55f35035,SKU-dd9b786cc8,Computers Accessories,1,29.9,29.9,Rio Grande do Sul,a5aba56840224d31f54661155229b79e
3568ebea6d5338487cf9c64e9f59abfe-L1,2018-05-14 17:21:01,3568ebea6d5338487cf9c64e9f59abfe,SKU-05a9dadb84,Computers Accessories,1,179.0,179.0,Ceara,26e025af2347c3968f6a578f853a9da2
7ab1a9babde2a1355e3075d07ea895e3-L1,2018-05-14 17:26:57,7ab1a9babde2a1355e3075d07ea895e3,SKU-bdc3291ab2,Electronics,1,26.9,26.9,Sao Paulo,dc0ad7294670a9c92b0af89e43ed44d8
139c61b5e6e119e1363bf3b6c1fdf598-L1,2018-05-14 17:42:13,139c61b5e6e119e1363bf3b6c1fdf598,SKU-d2b42ba1cc,Electronics,1,18.0,18.0,Santa Catarina,28731afd129953db2f8ec206b7a65e3f
9f0d28d789448f7e4e59abe0af2b1eaf-L1,2018-05-14 17:45:28,9f0d28d789448f7e4e59abe0af2b1eaf,SKU-89b121bee2,Computers Accessories,2,79.9,159.8,Sao Paulo,32728a6d38195cb71a33f9221dbc3037
84749c48c0418e2fadb637818cd967e2-L1,2018-05-14 17:50:03,84749c48c0418e2fadb637818cd967e2,SKU-05c8eb0ae6,Electronics,1,19.9,19.9,Rio de Janeiro,65ed7ff982a1ace0571f9de0914ac7ed
ae7f30650fe9c91685d2fb23a527df97-L1,2018-05-14 17:53:13,ae7f30650fe9c91685d2fb23a527df97,SKU-31e085df58,Telephony,1,27.99,27.99,Maranhao,9754a2ef8d618a48c12820d51021cbb0
4b806b93edf76523f25669be3962bd2f-L1,2018-05-14 18:09:39,4b806b93edf76523f25669be3962bd2f,SKU-3dd2a17168,Computers Accessories,2,149.9,299.8,Amapa,c9e24d1044102ec9b590df097e3dcdc0
2ab07a57988e8be8693cdf89f88fcafe-L1,2018-05-14 18:11:50,2ab07a57988e8be8693cdf89f88fcafe,SKU-c63ea46216,Computers Accessories,1,179.9,179.9,Sao Paulo,1ff21b1a89701b32b3f44c63cbd52bb6
7444a57e086e68992dea35c06079521d-L1,2018-05-14 19:24:10,7444a57e086e68992dea35c06079521d,SKU-5d86ed9260,Telephony,1,25.99,25.99,Minas Gerais,809ef7517bef25761d1d8595dbd9db0b
328d5a04b6412a52e3fb8f5da4997e38-L1,2018-05-14 19:29:02,328d5a04b6412a52e3fb8f5da4997e38,SKU-fc7138a8f9,Electronics,1,12.0,12.0,Sao Paulo,b18eec6c58aa40e32ca8dd522ec8ef3e
a3c65630607c982f54a3df86ba0ba76a-L1,2018-05-14 20:08:37,a3c65630607c982f54a3df86ba0ba76a,SKU-c3097e07a0,Electronics,1,13.69,13.69,Goias,df486f450c1381f138211159ea8c650b
c32a0539c59defb972213eea546f29a8-L1,2018-05-14 20:14:27,c32a0539c59defb972213eea546f29a8,SKU-e53e557d5a,Computers Accessories,1,79.9,79.9,Sao Paulo,10a6245479251cd8384adf57573005de
e651ecccf9a0e719ab06620a6944e421-L1,2018-05-14 20:22:09,e651ecccf9a0e719ab06620a6944e421,SKU-01cda14e60,Computers Accessories,1,24.89,24.89,Rio de Janeiro,f6fccceee418fcc63939b6bb5e20128d
f5508c24aa4418c7069ad5a43b06bdee-L1,2018-05-14 20:38:09,f5508c24aa4418c7069ad5a43b06bdee,SKU-ab1f9387c0,Electronics,1,12.25,12.25,Sao Paulo,88fa5cefa0ddcf019e8c75e50ae0c703
d9c24372ad19900d28302a9ffd3da0ec-L1,2018-05-14 20:42:16,d9c24372ad19900d28302a9ffd3da0ec,SKU-3d98ab25b3,Consoles Games,1,54.99,54.99,Espirito Santo,15882da2ceaee1ae65fffcca05f1dadc
6d44e8ec62952a37be589d7fabc7cab0-L1,2018-05-14 20:55:16,6d44e8ec62952a37be589d7fabc7cab0,SKU-d1c427060a,Computers Accessories,1,119.0,119.0,Minas Gerais,fce15f707f36136d799b7eb0b8df9617
c097e1a4e7912ab6cb8d54df8de9b73e-L1,2018-05-14 21:18:41,c097e1a4e7912ab6cb8d54df8de9b73e,SKU-474bb6b54f,Electronics,1,21.9,21.9,Para,007b8307b6448f0425ff2001f00c1bdb
91fedd9854d3837c210542a3d86ddf26-L1,2018-05-14 21:42:20,91fedd9854d3837c210542a3d86ddf26,SKU-7b44e5ea77,Electronics,1,89.9,89.9,Santa Catarina,6170b0309a4fe661b38c675399bba080
6d08b9609c4e0cb107497f8307539077-L1,2018-05-14 21:46:20,6d08b9609c4e0cb107497f8307539077,SKU-a59fb60fdd,Audio,1,14.9,14.9,Minas Gerais,18f73545bae4bcd6c07bc9a2e02ad661
6243a6ba7e6150edfa7227f96c72de74-L1,2018-05-14 23:12:56,6243a6ba7e6150edfa7227f96c72de74,SKU-bdc3291ab2,Electronics,1,26.9,26.9,Parana,cbe063493a222cb17024ff0285b4ecb6
1aa9011725c8870edc81277571e62ad7-L1,2018-05-14 23:15:44,1aa9011725c8870edc81277571e62ad7,SKU-36bd3e4daa,Telephony,1,39.99,39.99,Bahia,31f17782d83a4204ed956e1caa0291a6
246d4a086a57d88a0e438c83cb44b94e-L1,2018-05-14 23:18:21,246d4a086a57d88a0e438c83cb44b94e,SKU-837b5c6df9,Computers Accessories,1,27.9,27.9,Para,8a8107952ac2366f408acf3e4d7e31dd
3ea264e36baf2f2275cdcfbd1b96a4aa-L1,2018-05-15 00:45:45,3ea264e36baf2f2275cdcfbd1b96a4aa,SKU-6eb70dfb28,Audio,1,55.0,55.0,Rio de Janeiro,092d1ba154276416f027e086b5de9fc2
fa2501ee454804c1168d1687287f880b-L1,2018-05-15 01:30:06,fa2501ee454804c1168d1687287f880b,SKU-eca3036ef7,Telephony,1,44.5,44.5,Sao Paulo,c7ea7bec638367c7985cd5de0ab71a26
3e1f6fe2fb84232f49ee85bd4c61758e-L1,2018-05-15 07:53:32,3e1f6fe2fb84232f49ee85bd4c61758e,SKU-64a52f2595,Computers Accessories,1,14.99,14.99,Sao Paulo,51cf8056495e39e293596b418e512784
fd03c7890697c1851de6e8ab82086a4b-L1,2018-05-15 08:04:56,fd03c7890697c1851de6e8ab82086a4b,SKU-f34707f5f8,Telephony,1,39.99,39.99,Rio Grande do Norte,8f30185084b07c69979b38ca65cbf6ea
c23e5dd6ab3f916d4f92f9890ae859eb-L1,2018-05-15 09:21:49,c23e5dd6ab3f916d4f92f9890ae859eb,SKU-3e442d09f9,Computers Accessories,1,28.9,28.9,Sao Paulo,a53e2dafed467a693ab5e75aaa38e6b3
a0b862a69020ac0160aabd2acb06f8e7-L1,2018-05-15 09:31:20,a0b862a69020ac0160aabd2acb06f8e7,SKU-5526b1ae9a,Computers Accessories,1,98.44,98.44,Rio Grande do Sul,577786ab410d98d13e0a00878cd9e8fa
a0b862a69020ac0160aabd2acb06f8e7-L2,2018-05-15 09:31:20,a0b862a69020ac0160aabd2acb06f8e7,SKU-1427b126f6,Computers Accessories,1,98.81,98.81,Rio Grande do Sul,577786ab410d98d13e0a00878cd9e8fa
7f943a5cd90759046667677f4cb74b0f-L1,2018-05-15 09:37:29,7f943a5cd90759046667677f4cb74b0f,SKU-ab1f9387c0,Electronics,1,12.25,12.25,Santa Catarina,13452ca16876ca24ed0dded56bb0b593
1a2a468a88fbd60a59aae3fc94bcf40d-L1,2018-05-15 09:45:26,1a2a468a88fbd60a59aae3fc94bcf40d,SKU-93c902b021,Electronics,1,103.9,103.9,Sao Paulo,866950ac7c5063d4a102b0c2a20235c8
12c35b9467a007081f7b545b5f8fb15b-L1,2018-05-15 10:14:23,12c35b9467a007081f7b545b5f8fb15b,SKU-89b121bee2,Computers Accessories,1,79.9,79.9,Sao Paulo,970bfe197225f8054e683079d1a771da
9c8251fb4af72d0b0ddc81fdb467a43f-L1,2018-05-15 10:43:05,9c8251fb4af72d0b0ddc81fdb467a43f,SKU-8983a3b149,Computers Accessories,1,99.0,99.0,Sao Paulo,7db4cc9c159f824c64ee58c84ae83573
cbd69e60b3e3e708684855cf2ee1a6c8-L1,2018-05-15 10:51:38,cbd69e60b3e3e708684855cf2ee1a6c8,SKU-a12c9204f6,Computers Accessories,1,29.99,29.99,Sao Paulo,1cbb5b03889e8ebc10c044b0be3b1c03
865ac955daabadc2170a3a46480f4b5a-L1,2018-05-15 10:59:47,865ac955daabadc2170a3a46480f4b5a,SKU-b944aabf1f,Electronics,1,18.9,18.9,Parana,ab26152e409f2f84f70b895fd820a110
ff359d1c749b2f33549ec323a0736175-L1,2018-05-15 11:09:53,ff359d1c749b2f33549ec323a0736175,SKU-9b0ad21bbd,Electronics,1,18.9,18.9,Sao Paulo,10f7763eb3a45581e0402f7022977f9a
dfda82f701815b8d9306b1343ca3e2bd-L1,2018-05-15 11:33:28,dfda82f701815b8d9306b1343ca3e2bd,SKU-89b121bee2,Computers Accessories,1,79.9,79.9,Espirito Santo,1128c1fa085cce5576a2aef4b694a1b4
94a43ed5c781bb63544ad57fd300064b-L1,2018-05-15 11:39:48,94a43ed5c781bb63544ad57fd300064b,SKU-0cef952d7f,Computers Accessories,1,20.0,20.0,Bahia,0fb2563c2fb037dd6b28632cf7b10a42
137ff6c1df388f6654474819ce9aacb9-L1,2018-05-15 11:53:33,137ff6c1df388f6654474819ce9aacb9,SKU-a2da86fa75,Telephony,1,24.99,24.99,Rio Grande do Sul,1beba2c8ca11daaba714752169b8470b
72538f54faf4237f1b1f533a804f6061-L1,2018-05-15 12:09:20,72538f54faf4237f1b1f533a804f6061,SKU-41db6d8062,Telephony,1,13.77,13.77,Rio Grande do Sul,54ca9ac4658336d545f25e915689355b
a48d1847b9de39cb523844ada267fc24-L1,2018-05-15 12:35:30,a48d1847b9de39cb523844ada267fc24,SKU-3dd2a17168,Computers Accessories,1,149.9,149.9,Sao Paulo,9ea4cd3819443c9b23090f8eb0fb3a47
31daefda0897759a2dee9729dd9e057e-L1,2018-05-15 12:41:15,31daefda0897759a2dee9729dd9e057e,SKU-6a8631b72a,Electronics,1,29.9,29.9,Piaui,4523e292c74e5d811d92249ee35b39e0
89dfba99bc6a9836761392161809f4c7-L1,2018-05-15 12:44:31,89dfba99bc6a9836761392161809f4c7,SKU-3dd2a17168,Computers Accessories,1,149.9,149.9,Minas Gerais,a40a35483edb3ef0e55dacdee7c9fae3
9ea90710803e4139de8c55d6d4f9accb-L1,2018-05-15 12:47:25,9ea90710803e4139de8c55d6d4f9accb,SKU-6703d5fc61,Electronics,5,60.0,300.0,Minas Gerais,5a15fc7bce04e1882484322d3a742591
aaf899ac4389cbf67485784ac38fce72-L1,2018-05-15 12:57:45,aaf899ac4389cbf67485784ac38fce72,SKU-5176d86702,Electronics,1,18.9,18.9,Parana,fef563a3edae5973e455e8536313dd0b
19b6861ce084842fb4ec0cafc59deebe-L1,2018-05-15 13:01:12,19b6861ce084842fb4ec0cafc59deebe,SKU-99ba5fbf3a,Telephony,1,39.99,39.99,Pernambuco,e7536f62a200b415edd9491ac12a17fa
d486a71c67c351a4aadf0b3bd096a712-L1,2018-05-15 13:09:20,d486a71c67c351a4aadf0b3bd096a712,SKU-5bd46344df,Computers Accessories,1,24.99,24.99,Sao Paulo,58b6836f7a2772477ce03e60c6d06e82
24b581b458bd83feeea8ad6a179cba54-L1,2018-05-15 13:35:04,24b581b458bd83feeea8ad6a179cba54,SKU-7f383ce1a1,Telephony,1,29.9,29.9,Sao Paulo,363c8ecca5b19e58d8cc3fa055d76e08
934e266bc66e8ed5bba8266dfde60175-L1,2018-05-15 13:53:48,934e266bc66e8ed5bba8266dfde60175,SKU-e53e557d5a,Computers Accessories,1,79.9,79.9,Sao Paulo,2e201bc75649e94412bc30a19f84132f
15b9bbc3bfc272e14a8da450ed7867c2-L1,2018-05-15 14:07:20,15b9bbc3bfc272e14a8da450ed7867c2,SKU-887c03038c,Computers Accessories,1,68.9,68.9,Sao Paulo,5e732fcaff5c30c596874db41704415c
a94dbde6685583673685c6ee9a80359e-L1,2018-05-15 14:27:05,a94dbde6685583673685c6ee9a80359e,SKU-c444472341,Telephony,1,11.97,11.97,Rio de Janeiro,a7c4e11c44ee99de84c25a053b50842e
76dfdc67dd1cc3e3a74027dbee5d9cd8-L1,2018-05-15 14:30:40,76dfdc67dd1cc3e3a74027dbee5d9cd8,SKU-0e40b1ed4c,Electronics,1,13.65,13.65,Mato Grosso do Sul,e81679fc53e010ab48660ef7720d0d1b
6f1651e4c1a0b1e952c2510138563e47-L1,2018-05-15 14:31:21,6f1651e4c1a0b1e952c2510138563e47,SKU-909b87db6c,Computers Accessories,1,40.0,40.0,Pernambuco,143a250ab88bd25b2fb96a0b9ae60edd
ece7b7cba1247b9ac059fc6a6528a075-L1,2018-05-15 15:17:06,ece7b7cba1247b9ac059fc6a6528a075,SKU-fcf28afb13,Telephony,1,27.99,27.99,Rio Grande do Sul,cfa3df25cb4b5a4cb8014b1b8c3edc2d
65c6c6e3397b02121a0a14f07514612c-L1,2018-05-15 15:27:57,65c6c6e3397b02121a0a14f07514612c,SKU-909b87db6c,Computers Accessories,1,40.0,40.0,Espirito Santo,2a43b0175206777c3bc96fc89bfbdcbd
516b0fe870022210bab4e170fbf10ec1-L1,2018-05-15 15:54:42,516b0fe870022210bab4e170fbf10ec1,SKU-f6255ba641,Electronics,1,14.99,14.99,Paraiba,1d6ba895c8a433aa37d46a5b40034825
49e4b99628268d2b4f089f0662e13195-L1,2018-05-15 15:59:01,49e4b99628268d2b4f089f0662e13195,SKU-a59fb60fdd,Audio,2,14.9,29.8,Rio de Janeiro,ee5beb3f3fa2de43e24d813975d5541e
045d2b8e16b8512db26e4d3d1a3e5198-L1,2018-05-15 16:20:48,045d2b8e16b8512db26e4d3d1a3e5198,SKU-09364ccfda,Computers Accessories,1,34.99,34.99,Sao Paulo,40531f4f22cbbc7e1b43af10f140697b
6cbe4707ae0b201a8d5a8b16dea28800-L1,2018-05-15 16:22:18,6cbe4707ae0b201a8d5a8b16dea28800,SKU-fc7138a8f9,Electronics,1,12.0,12.0,Sao Paulo,b88061f1247afd5ccd20f0c4a34d700c
1c7337cab00bdcc8c9aaa8b1c2671a85-L1,2018-05-15 16:42:36,1c7337cab00bdcc8c9aaa8b1c2671a85,SKU-89b121bee2,Computers Accessories,2,79.9,159.8,Sao Paulo,2a357a879d61172c33daeae85b0539f7
cf439d61252ef55f81ce2e531d64a275-L1,2018-05-15 16:45:05,cf439d61252ef55f81ce2e531d64a275,SKU-34dabb8af3,Tablets Printing Image,1,49.9,49.9,Sao Paulo,ba1f5988dec5d5dcc36f2d14f2e94b3d
4b46e49817058cac906f2c219cc7351e-L1,2018-05-15 16:47:24,4b46e49817058cac906f2c219cc7351e,SKU-c9fa6a0dbc,Consoles Games,1,19.99,19.99,Parana,ff6ee71f9a6270bea52d127c326f28de
8cae6053f4694ebc081e862e0d013a89-L1,2018-05-15 17:08:37,8cae6053f4694ebc081e862e0d013a89,SKU-d17a8ef6d4,Electronics,1,100.0,100.0,Rio de Janeiro,e03ca1af2dbe3056cfd1c233ba840c59
1705468d3470bcd4def52e6e8fa2cd92-L1,2018-05-15 17:20:15,1705468d3470bcd4def52e6e8fa2cd92,SKU-79da264732,Telephony,1,29.99,29.99,Sao Paulo,9e64844210fb67d64cd18cc97057c8f3
2c1a279890c82005e7d51b4717cc0080-L1,2018-05-15 18:52:41,2c1a279890c82005e7d51b4717cc0080,SKU-d3cf7fe35b,Electronics,1,69.99,69.99,Sao Paulo,959f91ac4059b1cbc8831bd99a36035b
d507676f180057d8346291ab234c201a-L1,2018-05-15 18:53:52,d507676f180057d8346291ab234c201a,SKU-750cf819d1,Electronics,1,24.0,24.0,Sao Paulo,858d7c1f8a8066693cf21e9186adc896
a4b12a5480ac753d0a0c8e81341b92c1-L1,2018-05-15 19:04:46,a4b12a5480ac753d0a0c8e81341b92c1,SKU-89b121bee2,Computers Accessories,1,79.9,79.9,Rio Grande do Sul,c03063fe22705203dd5fd13f88f0e380
2eb826451c12016e8f5b7bb87060a39f-L1,2018-05-15 19:09:04,2eb826451c12016e8f5b7bb87060a39f,SKU-3dd2a17168,Computers Accessories,1,149.9,149.9,Minas Gerais,64fbdfb5f46d6a1b06841e62fafae3f4
6251ed6cc506e51952af1d0c230630e4-L1,2018-05-15 19:12:53,6251ed6cc506e51952af1d0c230630e4,SKU-d1c427060a,Computers Accessories,1,119.0,119.0,Rio de Janeiro,c33680dce5ea39d46d1f5c3f6c30a120
ef05517739d9d696e069b1a16ca947fd-L1,2018-05-15 20:00:28,ef05517739d9d696e069b1a16ca947fd,SKU-9701743075,Telephony,1,29.99,29.99,Santa Catarina,f142edb181a3f781b4d91c5aa399f1db
5b82c22a00fe66ed0c0802552bc2d8dd-L1,2018-05-15 20:14:33,5b82c22a00fe66ed0c0802552bc2d8dd,SKU-d872166419,Computers Accessories,1,36.0,36.0,Sao Paulo,cd8138084bff9d6ab52330785ce6b5d2
20dfda225b7d53569028f68044478eb0-L1,2018-05-15 20:24:25,20dfda225b7d53569028f68044478eb0,SKU-3dd2a17168,Computers Accessories,1,149.9,149.9,Sao Paulo,9a99455e6bb6d535872c01ebd9d4fa0b
a640fed02512517d0d460c194a02f23c-L1,2018-05-15 20:29:37,a640fed02512517d0d460c194a02f23c,SKU-89b121bee2,Computers Accessories,1,79.9,79.9,Sao Paulo,1eae8034d9871bd55b4c6720e3a226c2
4a47b1dd5336773ce156b344b1f2aff0-L1,2018-05-15 21:35:18,4a47b1dd5336773ce156b344b1f2aff0,SKU-a59fb60fdd,Audio,1,14.9,14.9,Sao Paulo,2b229b2693dc783259f684b24fcd23a7
4ed9c32a4e9d45ab8b3b9596e69f7346-L1,2018-05-15 21:40:52,4ed9c32a4e9d45ab8b3b9596e69f7346,SKU-7ce94ab189,Electronics,1,13.65,13.65,Sao Paulo,cad13a8b23f70b1c28436974f7007dae
eb2e70f9dff6ed61b9b0e5a02001d973-L1,2018-05-15 22:16:16,eb2e70f9dff6ed61b9b0e5a02001d973,SKU-f71a7c95a8,Computers Accessories,1,90.0,90.0,Minas Gerais,549a22adbdc24040832e65a60a044571
b5695e31c82f1d474be0cdb54d0c3728-L1,2018-05-15 22:29:47,b5695e31c82f1d474be0cdb54d0c3728,SKU-0f679de410,Electronics,1,228.9,228.9,Rio de Janeiro,28433590e9bb79f58dd9ce601796d004
7906b62a235fb41f51deb33cda8c4d06-L1,2018-05-15 22:30:31,7906b62a235fb41f51deb33cda8c4d06,SKU-c63ea46216,Computers Accessories,1,179.9,179.9,Distrito Federal,d97fe0933e8ef1857700de4ac047dc89
56a5d2f61f9244d988bb47eddf41d2d2-L1,2018-05-15 22:50:13,56a5d2f61f9244d988bb47eddf41d2d2,SKU-3dd2a17168,Computers Accessories,1,149.9,149.9,Sergipe,ee8a82aa67708572e19a41f800984ecc
afbe79b5d924f62c10998a3c046ba7a7-L1,2018-05-15 23:08:03,afbe79b5d924f62c10998a3c046ba7a7,SKU-8032dd9dcd,Telephony,1,159.9,159.9,Minas Gerais,ee89f1d27832f366a6e224395aecf1df
652ae40b48d62a6682c9f4a674f83621-L1,2018-05-15 23:42:54,652ae40b48d62a6682c9f4a674f83621,SKU-89b121bee2,Computers Accessories,1,79.9,79.9,Sao Paulo,9d49060286ba1c6b51b5a0dae9e73633
c77ede410bfde247ebf9220aea6ca49a-L1,2018-05-16 00:05:40,c77ede410bfde247ebf9220aea6ca49a,SKU-6eb70dfb28,Audio,1,55.0,55.0,Sao Paulo,5560049dcc51210c55bdad8164810ce6
444cac26abc4e08633d89fb741c242d8-L1,2018-05-16 00:13:04,444cac26abc4e08633d89fb741c242d8,SKU-8feb43a054,Electronics,1,49.0,49.0,Parana,8b94771192b29512ed6cc0812471770e
cdb4c1d38fee4e877cf3102aa0c5b814-L1,2018-05-16 01:42:58,cdb4c1d38fee4e877cf3102aa0c5b814,SKU-29e12e9986,Consoles Games,1,98.99,98.99,Sao Paulo,b88c1a1d40b9b90a8d15f2d3c7e28099
a8a42c7e161e16d72525008bda4edce0-L1,2018-05-16 08:54:45,a8a42c7e161e16d72525008bda4edce0,SKU-c3b8f6be35,Telephony,1,17.99,17.99,Sao Paulo,960bb3d864528e89348738b847bc0377
bbccc293dde3a6b72a942c4117678017-L1,2018-05-16 09:05:31,bbccc293dde3a6b72a942c4117678017,SKU-6eb70dfb28,Audio,1,55.0,55.0,Parana,1f934453ed76a3daf9da6fb0445e90de
5d245c97223bf9ad03cb5568dba7ea7f-L1,2018-05-16 09:35:16,5d245c97223bf9ad03cb5568dba7ea7f,SKU-82e4ad1652,Electronics,1,18.9,18.9,Sao Paulo,1fec1fa184792edf944cf27e17c97b45
ffd7f21b9b4ea30d3536d4cadd19fa42-L1,2018-05-16 10:02:45,ffd7f21b9b4ea30d3536d4cadd19fa42,SKU-acf90725a7,Electronics,1,95.0,95.0,Rio de Janeiro,d67596165b2e8072effe692612389c91
20726d9c26a08e996331e14b78f0d032-L1,2018-05-16 10:20:37,20726d9c26a08e996331e14b78f0d032,SKU-0a5ddeb81c,Telephony,1,12.77,12.77,Sao Paulo,1287466698d604dfca92ef4a10894d17
b6230773d920876bc61d03d8b93263a9-L1,2018-05-16 11:07:08,b6230773d920876bc61d03d8b93263a9,SKU-3dd2a17168,Computers Accessories,1,149.9,149.9,Alagoas,30f332e3c2918624115cf18e5ca3bc3e
ea70810a7aa753a29c08ba0bff6edde5-L1,2018-05-16 11:23:59,ea70810a7aa753a29c08ba0bff6edde5,SKU-6a5e355f2f,Computers Accessories,1,25.0,25.0,Minas Gerais,cfc51402ac7500be36659615f1871e33
eaf2b5caf6a00cc9f8a1fd9117ff924b-L1,2018-05-16 11:26:43,eaf2b5caf6a00cc9f8a1fd9117ff924b,SKU-f34707f5f8,Telephony,1,39.99,39.99,Pernambuco,5a75094cab6417eba0f704979be6b007
931eb9b18a6471d1f635ff15fcbde0ca-L1,2018-05-16 11:50:30,931eb9b18a6471d1f635ff15fcbde0ca,SKU-89b121bee2,Computers Accessories,1,79.9,79.9,Sao Paulo,bccf4ab3959cdc57e57b10e7cf35c5aa
e9b40dee488f04d79f264cfc3d8a2f0a-L1,2018-05-16 13:26:20,e9b40dee488f04d79f264cfc3d8a2f0a,SKU-89b121bee2,Computers Accessories,1,79.9,79.9,Sao Paulo,a56d7533e35b29f5c591bf498b6cc6d1
e9b40dee488f04d79f264cfc3d8a2f0a-L2,2018-05-16 13:26:20,e9b40dee488f04d79f264cfc3d8a2f0a,SKU-423508a562,Telephony,1,18.9,18.9,Sao Paulo,a56d7533e35b29f5c591bf498b6cc6d1
9d56875afa926ef0d9263eb003dba6e0-L1,2018-05-16 13:31:20,9d56875afa926ef0d9263eb003dba6e0,SKU-fbb05e4acf,Computers Accessories,1,235.0,235.0,Sao Paulo,242d68fe55e871c756dfaf117ff478eb
52cf0431b5bb17dae2f92c5af5595364-L1,2018-05-16 13:53:41,52cf0431b5bb17dae2f92c5af5595364,SKU-b06f8079f1,Electronics,1,145.99,145.99,Sao Paulo,5c0d5753c7e00cb6094cfedac031d389
4b73f2ad2d258e45ad46b02fa9125f74-L1,2018-05-16 14:25:43,4b73f2ad2d258e45ad46b02fa9125f74,SKU-f3c62fde9d,Consoles Games,1,79.9,79.9,Sao Paulo,3aed251d495c517cb52760baa9b4ce0f
b6d2a4da6b5b41064470dd14e2bcce18-L1,2018-05-16 14:34:02,b6d2a4da6b5b41064470dd14e2bcce18,SKU-e1723cc3f4,Electronics,1,18.9,18.9,Bahia,acc83ac63872768057abeeb08b4c43cf
16da87fa74546020a5f0a6827959e160-L1,2018-05-16 14:41:48,16da87fa74546020a5f0a6827959e160,SKU-2b6bdbd36e,Computers Accessories,3,82.99,248.97,Sao Paulo,5a0243af0c5fb4181605df72296bc464
a17a8c999619b6b4a7aec9d534cd56f2-L1,2018-05-16 14:45:27,a17a8c999619b6b4a7aec9d534cd56f2,SKU-115e606ac8,Computers Accessories,1,39.9,39.9,Rio de Janeiro,70b038f999b07ddfd4e36081d4adee6d
51f5cd4115244a4860823a80bea0307e-L1,2018-05-16 15:03:51,51f5cd4115244a4860823a80bea0307e,SKU-89b121bee2,Computers Accessories,1,79.9,79.9,Sao Paulo,511b738da13de3ab1c8a4dc8fe442acb
fe6d6acf472f919a33bdc485082dafaa-L1,2018-05-16 15:14:37,fe6d6acf472f919a33bdc485082dafaa,SKU-c9c6fde711,Telephony,1,29.99,29.99,Sao Paulo,caf239683606ccfa6c38c3b5280b25c8
86d54b4e93f8e68d4aa40c56ea046c5a-L1,2018-05-16 15:21:50,86d54b4e93f8e68d4aa40c56ea046c5a,SKU-794c86fac6,Consoles Games,1,19.9,19.9,Sao Paulo,f4cd5bc269eca5d2413a8ce49ce755f6
eedd2c731f831901b30f93fdc7416ec2-L1,2018-05-16 15:22:57,eedd2c731f831901b30f93fdc7416ec2,SKU-a2da86fa75,Telephony,1,24.99,24.99,Minas Gerais,819856d53299f1b52b0af47ad2ea6951
d83d6b4b12a603ddadd9f182a3cf4608-L1,2018-05-16 15:41:39,d83d6b4b12a603ddadd9f182a3cf4608,SKU-28beefcab2,Telephony,1,25.0,25.0,Parana,70e66494ff99908946e7d2cef02e76da
f0acad80eb7ba5bc5df9257759e12330-L1,2018-05-16 15:57:12,f0acad80eb7ba5bc5df9257759e12330,SKU-83ed3cc530,Electronics,1,69.9,69.9,Sao Paulo,246b7609c32f6cd1b3fb272e498f804d
c8009cf2dffdf428005fdd35c687b2c1-L1,2018-05-16 16:20:13,c8009cf2dffdf428005fdd35c687b2c1,SKU-96d80c8b6c,Electronics,1,119.99,119.99,Pernambuco,68418b743d5413f76154254a653b3d67
045c9852284420b9c02d156436e1481c-L1,2018-05-16 16:38:10,045c9852284420b9c02d156436e1481c,SKU-115e606ac8,Computers Accessories,1,39.9,39.9,Sao Paulo,88b88849a236b3f007be551d5c10daf8
88116b0150974240461df371862faa33-L1,2018-05-16 16:41:40,88116b0150974240461df371862faa33,SKU-96d80c8b6c,Electronics,4,119.99,479.96,Minas Gerais,5f0b403304b047198b9cc1e2e92fe6d8
b26d21b6d1c33dd959e1ece6cbcce322-L1,2018-05-16 17:04:10,b26d21b6d1c33dd959e1ece6cbcce322,SKU-05d43e31ef,Computers Accessories,1,69.99,69.99,Pernambuco,4a847ab1808172e47040fbf675256c01
e44e0cbca34accde72251d80c7d08cfe-L1,2018-05-16 17:13:17,e44e0cbca34accde72251d80c7d08cfe,SKU-af751fe756,Computers Accessories,1,1260.0,1260.0,Sao Paulo,f25d770c0aae2cfe4f2538f144a15b59
a74773544b428f3d89597084120ec144-L1,2018-05-16 17:25:19,a74773544b428f3d89597084120ec144,SKU-1427b126f6,Computers Accessories,1,98.81,98.81,Rio Grande do Sul,ef9519a8a83c591e8355947250cf60fb
f8a6d03ed88e47a216d244f20d4333b4-L1,2018-05-16 17:31:05,f8a6d03ed88e47a216d244f20d4333b4,SKU-b8731f3bf1,Computers Accessories,1,129.99,129.99,Santa Catarina,39d7229ec5fb17788c6e0ef78569affc
da335e512c5172e253ee80cb42acf8aa-L1,2018-05-16 18:29:14,da335e512c5172e253ee80cb42acf8aa,SKU-93c902b021,Electronics,1,103.9,103.9,Rio Grande do Sul,407a5174f1f623ad22257b00b8f8c770
c8023e0c57ff641ff4ddedebd343128b-L1,2018-05-16 18:36:36,c8023e0c57ff641ff4ddedebd343128b,SKU-3dd2a17168,Computers Accessories,1,149.9,149.9,Distrito Federal,04b591095aa3118bcae593d38d3bff9e
4178c05b8ab84fbe2adaf20cffadaa9d-L1,2018-05-16 19:04:45,4178c05b8ab84fbe2adaf20cffadaa9d,SKU-52e5fdcb5e,Telephony,2,25.77,51.54,Sao Paulo,c4222b83b743adeb06f47ad11c0a1513
